time temp control
0.038132667541503906 27.24 -30000
0.5588264465332031 27.23 -30000
0.5615668296813965 27.23 -30000
0.5645596981048584 27.23 -30000
0.5675535202026367 27.23 -30000
0.571540117263794 27.23 -30000
0.5755329132080078 27.23 -30000
0.578545093536377 27.23 -30000
0.582512378692627 27.23 -30000
0.5875000953674316 27.23 -30000
0.5904905796051025 27.23 -30000
0.5934839248657227 27.23 -30000
0.5974740982055664 27.23 -30000
0.6026246547698975 27.23 -30000
0.60548996925354 27.23 -30000
0.6086771488189697 27.23 -30000
0.6114358901977539 27.23 -30000
0.6152293682098389 27.23 -30000
0.6264388561248779 27.23 -30000
0.6291911602020264 27.23 -30000
0.632298469543457 27.23 -30000
0.6351833343505859 27.23 -30000
0.6384594440460205 27.23 -30000
0.6412653923034668 27.23 -30000
0.6440906524658203 27.23 -30000
0.6492397785186768 27.23 -30000
0.6525509357452393 27.23 -30000
0.6550586223602295 27.23 -30000
0.6580507755279541 27.23 -30000
0.6610429286956787 27.23 -30000
0.66544508934021 27.23 -30000
0.6685044765472412 27.23 -30000
0.6710548400878906 27.23 -30000
0.6740903854370117 27.23 -30000
0.6809909343719482 27.23 -30000
0.6839830875396729 27.23 -30000
0.6880102157592773 27.23 -30000
0.6919655799865723 27.23 -30000
0.6949505805969238 27.23 -30000
0.6999776363372803 27.23 -30000
0.7029478549957275 27.23 -30000
0.7051146030426025 27.23 -30000
0.7089171409606934 27.23 -30000
0.7123086452484131 27.23 -30000
0.714900016784668 27.23 -30000
0.7194085121154785 27.23 -30000
0.7228786945343018 27.23 -30000
0.7251801490783691 27.23 -30000
0.7289524078369141 27.23 -30000
0.7330882549285889 27.23 -30000
0.7368414402008057 27.23 -30000
0.7398355007171631 27.23 -30000
0.7422525882720947 27.23 -30000
0.7456402778625488 27.23 -30000
0.7488329410552979 27.23 -30000
0.7518017292022705 27.23 -30000
0.7548964023590088 27.23 -30000
0.7588260173797607 27.23 -30000
0.761775016784668 27.23 -30000
0.7647671699523926 27.23 -30000
0.7677567005157471 27.23 -30000
0.7717466354370117 27.23 -30000
0.7747383117675781 27.23 -30000
0.7777297496795654 27.23 -30000
0.7857098579406738 27.23 -30000
0.7897031307220459 27.23 -30000
0.7926924228668213 27.23 -30000
0.7966821193695068 27.23 -30000
0.8006696701049805 27.23 -30000
0.8048088550567627 27.23 -30000
0.8086497783660889 27.23 -30000
0.8126368522644043 27.23 -30000
0.8176224231719971 27.23 -30000
0.8206229209899902 27.23 -30000
