time temp control
0.029939651489257812 26.95 -20000
0.4627647399902344 26.95 -20000
0.4667520523071289 26.95 -20000
0.46987485885620117 26.95 -20000
0.4729583263397217 26.95 -20000
0.4767277240753174 26.95 -20000
0.48071742057800293 26.95 -20000
0.483705997467041 26.95 -20000
0.4876983165740967 26.95 -20000
0.49072694778442383 26.95 -20000
0.49371814727783203 26.95 -20000
0.49767136573791504 26.95 -20000
0.5006630420684814 26.95 -20000
0.5036568641662598 26.95 -20000
0.5078835487365723 26.95 -20000
0.5106382369995117 26.95 -20000
0.5136537551879883 26.95 -20000
0.5166447162628174 26.95 -20000
0.5280132293701172 26.95 -20000
0.5309922695159912 26.95 -20000
0.5340890884399414 26.95 -20000
0.5369877815246582 26.95 -20000
0.5400009155273438 26.95 -20000
0.5429933071136475 26.95 -20000
0.5459873676300049 26.95 -20000
0.5499405860900879 26.95 -20000
0.5530149936676025 26.95 -20000
0.5559248924255371 26.95 -20000
0.5589168071746826 26.95 -20000
0.5619089603424072 26.95 -20000
0.5649003982543945 26.95 -20000
0.5678927898406982 26.95 -20000
0.5718808174133301 26.95 -20000
0.5738768577575684 26.95 -20000
0.5778656005859375 26.95 -20000
0.581855058670044 26.95 -20000
0.5858447551727295 26.95 -20000
0.5888433456420898 26.95 -20000
0.5918292999267578 26.95 -20000
0.595818281173706 26.95 -20000
0.5988571643829346 26.95 -20000
0.6018009185791016 26.95 -20000
0.6048285961151123 26.95 -20000
0.6087868213653564 26.95 -20000
0.6118490695953369 26.95 -20000
0.6160469055175781 26.95 -20000
0.6199021339416504 26.95 -20000
0.6229987144470215 26.95 -20000
0.6277635097503662 26.95 -20000
0.6310436725616455 26.95 -20000
0.6357121467590332 26.95 -20000
0.6391987800598145 26.95 -20000
0.6427311897277832 26.95 -20000
0.6456835269927979 26.95 -20000
0.6488513946533203 26.95 -20000
0.6527395248413086 26.95 -20000
0.6557960510253906 26.95 -20000
0.659245491027832 26.95 -20000
0.662334680557251 26.95 -20000
0.6652317047119141 26.95 -20000
0.6676959991455078 26.95 -20000
0.6718935966491699 26.95 -20000
0.6821238994598389 26.95 -20000
0.6848056316375732 26.95 -20000
0.6890425682067871 26.95 -20000
0.6917409896850586 26.95 -20000
0.6957299709320068 26.95 -20000
0.6987795829772949 26.95 -20000
0.7027080059051514 26.95 -20000
0.7057399749755859 26.95 -20000
0.7087156772613525 26.95 -20000
0.7128322124481201 26.95 -20000
0.7157127857208252 26.95 -20000
0.7188267707824707 26.95 -20000
0.7230064868927002 26.95 -20000
0.7279634475708008 26.95 -20000
0.7306327819824219 26.95 -20000
0.7356197834014893 26.95 -20000
0.7386136054992676 26.95 -20000
0.7418980598449707 26.95 -20000
0.746593713760376 26.95 -20000
0.7506084442138672 26.95 -20000
0.7547426223754883 26.95 -20000
0.757565975189209 26.95 -20000
0.7607393264770508 26.95 -20000
0.764545202255249 26.95 -20000
0.7687904834747314 26.95 -20000
0.7715306282043457 26.95 -20000
0.7752304077148438 26.95 -20000
0.7785074710845947 26.95 -20000
0.7814993858337402 26.95 -20000
0.7864830493927002 26.95 -20000
0.7894778251647949 26.95 -20000
0.7924671173095703 26.95 -20000
0.7954611778259277 26.95 -20000
0.798452615737915 26.95 -20000
0.8024442195892334 26.95 -20000
0.8064453601837158 26.95 -20000
0.8094236850738525 26.95 -20000
0.8134117126464844 26.95 -20000
0.8174028396606445 26.95 -20000
0.8203945159912109 26.95 -20000
0.8243844509124756 26.95 -20000
0.8263773918151855 26.95 -20000
0.8303658962249756 26.95 -20000
0.833359956741333 26.95 -20000
0.8363494873046875 26.95 -20000
0.8393445014953613 26.95 -20000
0.8433339595794678 26.95 -20000
0.8463258743286133 26.95 -20000
0.8503148555755615 26.95 -20000
0.8543062210083008 26.95 -20000
0.8572969436645508 26.95 -20000
0.8614451885223389 26.95 -20000
0.8662712574005127 26.95 -20000
0.8692646026611328 26.95 -20000
0.8722562789916992 26.95 -20000
0.8752479553222656 26.95 -20000
0.8782403469085693 26.95 -20000
0.8822295665740967 26.95 -20000
0.8852200508117676 26.95 -20000
0.88852858543396 26.95 -20000
0.891242504119873 26.95 -20000
0.8942348957061768 26.95 -20000
0.8972315788269043 26.95 -20000
0.9001808166503906 26.95 -20000
0.9032115936279297 26.95 -20000
0.9064967632293701 26.95 -20000
0.909156322479248 26.95 -20000
0.9122846126556396 26.95 -20000
0.9152905941009521 26.95 -20000
0.9181311130523682 26.95 -20000
0.921440839767456 26.95 -20000
0.9281303882598877 26.95 -20000
0.9310991764068604 26.95 -20000
0.934091329574585 26.95 -20000
0.938117265701294 26.95 -20000
0.9410712718963623 26.95 -20000
0.9470932483673096 26.95 -20000
0.9500794410705566 26.95 -20000
0.953040599822998 26.95 -20000
0.9560301303863525 26.94 -20000
0.9600231647491455 26.94 -20000
0.9631121158599854 26.94 -20000
0.9670031070709229 26.94 -20000
0.9702301025390625 26.94 -20000
0.9759788513183594 26.94 -20000
0.9800000190734863 26.94 -20000
0.9831581115722656 26.94 -20000
0.9859559535980225 26.94 -20000
0.9909427165985107 26.94 -20000
0.9939367771148682 26.94 -20000
0.9979212284088135 26.94 -20000
1.00095796585083 26.94 -20000
1.003904104232788 26.94 -20000
1.0068943500518799 26.94 -20000
1.0098884105682373 26.94 -20000
1.013368844985962 26.94 -20000
1.0162787437438965 26.94 -20000
1.0188636779785156 26.94 -20000
1.0220670700073242 26.94 -20000
1.0248498916625977 26.94 -20000
1.0278408527374268 26.94 -20000
1.0308794975280762 26.94 -20000
1.0338244438171387 26.94 -20000
1.0368366241455078 26.94 -20000
1.0408034324645996 26.94 -20000
1.0437955856323242 26.94 -20000
1.0467877388000488 26.94 -20000
1.0507786273956299 26.94 -20000
1.0537705421447754 26.94 -20000
1.0589191913604736 26.94 -20000
1.061746597290039 26.94 -20000
1.0647411346435547 26.94 -20000
1.0687315464019775 26.94 -20000
1.0729613304138184 26.94 -20000
1.0757968425750732 26.94 -20000
1.07977294921875 26.94 -20000
1.0876801013946533 26.94 -20000
1.0906703472137451 26.94 -20000
1.0936672687530518 26.93 -20000
1.0988891124725342 26.93 -20000
1.1020457744598389 26.93 -20000
1.1046347618103027 26.93 -20000
1.107853651046753 26.93 -20000
1.1116156578063965 26.93 -20000
1.115903377532959 26.93 -20000
1.118595838546753 26.93 -20000
1.1215875148773193 26.93 -20000
